Regulator	Target	MI
Spi1	Lair1	2.2326906573529546
Spi1	Lilrb4a	2.239769132065859
Spi1	Msr1	2.414835545798665
Spi1	Etl4	1.1284096777809696
Spi1	Adgrl4	1.9026066086292381
Spi1	Hist1h2ab	1.8173511408933178
Spi1	Hist1h2ae	1.6600347935902917
Spi1	Hist1h2ad	1.8996163425150057
Spi1	Hist1h2ap	1.721786900722976
Spi1	Hist1h2ai	1.6911871699074599
Spi1	Hist1h2ah	1.8934727645830236
Spi1	Hist1h2an	1.8358086257896078
Spi1	Ets2	1.4940728776757082
Spi1	Ect2	1.7189272026199127
Spi1	Grm4	1.496083209137974
Spi1	E230032D23Rik	1.6124287952204641
Spi1	Lancl3	1.814711780199195
Spi1	Spats2l	1.6810423971672526
Nrk	Pcnx2	1.4135191171212949
Nrk	Gm20754	1.2615178335813964
Nrk	Ngf	1.447525387398131
Nrk	Cacna1e	1.4120134615827373
Nrk	Lama3	1.4571277583823994
Nrk	Oas3	1.4550912337763178
Nrk	Cyp3a44	1.3963270238874168
Nrk	Hamp	1.585185985674494
Nrk	Ptchd4	1.4620033903414242
Nrk	Slc17a3	1.3508372440198917
Nrk	Agbl1	1.4374366844757551
Nrk	Mypn	1.4162982682434464
Nrk	Slc44a5	1.438937057964191
Nrk	Ccn2	1.507980935821239
Nrk	F930017D23Rik	1.0589456216851225
Nrk	Myoz2	1.2506750214466988
Nrk	Myoz1	1.4573255480421237
Nrk	Art1	1.5091105615851026
Nrk	Stab2	2.0167812996068495
Nrk	Basp1	1.3756012969122882
Nrk	1700042O10Rik	1.4103020984784465
Nrk	Mat1a	1.2196043499847145
Nrk	Clec7a	1.4088946117404975
Nrk	Tc2n	1.5200383518365426
Nrk	Arpp21	1.459472001909039
Nrk	Klf5	1.577745985314066
Nrk	Plagl1	1.339823134955643
Nrk	Gm12159	1.6300797696098162
Nrk	Ltf	1.6106260459959962
Nrk	Pkia	1.3666269852776107
Nrk	Mmp13	1.372869158536827
Nrk	Pklr	1.3806092129634155
Nrk	Slc15a2	1.446682286641673
Nrk	Trpc6	1.3746332073406915
Nrk	Hbb-bt	1.745212145815703
Nrk	Gm47782	1.1775918919052097
Nrk	Hist1h2ah	1.382751760157336
Nrk	Hist1h2an	1.4013858547538156
Nrk	Nt5e	1.7051844493261514
Nrk	Ccdc80	1.4676095393492368
Nrk	Shroom3	1.3647105509567048
Nr1i3	Pdzk1	2.4302103185308144
Nr1i3	Abcc6	1.7410951600420645
Nr1i3	A1cf	1.9694010582515125
Nr1i3	Abca6	1.2731891474487904
Nr1i3	Fgf14	1.5566621848914552
Nr1i3	Ccdc18	1.6860532368515377
Nr1i3	Afm	2.4001429138319272
Nr1i3	Afp	2.4640109574406583
Nr1i3	Acvrl1	1.4354152523707526
Nr1i3	Serpina3m	2.2921039021818546
Nr1i3	Ripply3	2.1111449006589567
Nr1i3	Pvalb	2.3222697962321517
Nr1i3	Mylk2	2.2865885790597824
Nr1i3	Kng1	1.5103050921976973
Nr1i3	Serpina1b	2.2888964815145516
Nr1i3	Neb	1.3876977489071658
Nr1i3	9030622O22Rik	2.07894624628954
Nr1i3	Atp1b4	2.2575156390788997
Nr1i3	Ftcd	1.8966427180963787
Nr1i3	Itih4	2.1446749146582107
Nr1i3	Itih1	2.6377929190956237
Nr1i3	Mki67	1.417273608519193
Nr1i3	Cyp3a16	2.6285443646430076
Nr1i3	C8a	1.5378935877908537
Nr1i3	Nrm	2.10743058425183
Nr1i3	Gm12394	1.1636229289502964
Nr1i3	Vwce	2.4190649551601138
Nr1i3	Ppfibp2	2.066588794166843
Nr1i3	Acaca	0.7844456264149517
Nr1i3	Cyp2d37-ps	2.2080969742841106
Nr1i3	Iqgap3	2.110363433532874
Nr1i3	Trim54	2.0786103964731355
Nr1i3	Cyp3a44	2.419706054755126
Nr1i3	0610005C13Rik	2.3113758577038994
Nr1i3	Cacng4	1.4579332780210876
Nr1i3	Acox1	1.6582700475080348
Nr1i3	Rxfp1	2.402979848255595
Nr1i3	Myh7b	2.1694800781255896
Nr1i3	Mug2	1.8694706363128297
Nr1i3	Hao1	1.771358305698354
Nr1i3	Ptchd1	1.4920884169349584
Nr1i3	Lncbate1	1.634285034518224
Nr1i3	Lilra5	1.6041294389071998
Nr1i3	Myom2	2.2985020207160005
Nr1i3	Slc17a3	2.437231094904616
Nr1i3	Ms4a6c	1.5090668244915992
Nr1i3	Gm32461	1.6473184033587174
Nr1i3	Cpb2	2.277814327285387
Nr1i3	Ces3a	2.206983053989454
Nr1i3	Peg3	1.6416656512375365
Nr1i3	Scnn1b	2.1315273888258544
Nr1i3	Slc13a3	1.482338043513841
Nr1i3	Serpinc1	2.407366853854258
Nr1i3	A830018L16Rik	2.159279091195282
Nr1i3	Myoz2	2.0515167884467465
Nr1i3	Slc22a1	2.2559165790412186
Nr1i3	Art1	2.232718601364566
Nr1i3	Otc	1.7586360134347725
Nr1i3	Rgs7	1.178097183204688
Nr1i3	Dscam	1.4309268862216973
Nr1i3	Gckr	1.7258117806524655
Nr1i3	Gm35154	1.4285506726914834
Nr1i3	Ppp1r3a	2.1906250881699947
Nr1i3	Abcg5	2.4507574943069192
Nr1i3	Cyp2d38-ps	1.9849137359032998
Nr1i3	Igfbp2	2.3013700035521265
Nr1i3	Abcd2	1.2779128807612716
Nr1i3	Igfbp1	2.536683293487167
Nr1i3	Synpo2l	2.110699277521779
Nr1i3	Igf2bp3	2.2515016582803553
Nr1i3	Fxyd2	2.3925627052306635
Nr1i3	Cp	1.4205177687015995
Nr1i3	Gli2	2.2284711373873236
Nr1i3	F5	2.4017472605602657
Nr1i3	Kcnc2	1.4648990277140177
Nr1i3	Irs1	1.8728084072768576
Nr1i3	Hc	2.1044401735933205
Nr1i3	Cyp2d26	1.53866861985174
Nr1i3	Dcun1d3	1.7207319875454843
Nr1i3	Kl	2.346998198842482
Nr1i3	Itgb6	2.3594313024336073
Nr1i3	Crp	1.9742035407074692
Nr1i3	Cyp3a63-ps	2.3656257446871285
Nr1i3	Ass1	1.6236787256467826
Nr1i3	Sox5	0.6570525967188443
Nr1i3	Pkhd1	2.3155186600623603
Nr1i3	Kcnu1	2.514045013772404
Nr1i3	Actn2	2.4540578767537276
Nr1i3	Actn3	2.3750297045831217
Nr1i3	Ncapg2	1.4626528589869157
Nr1i3	Hgd	2.175087820683385
Nr1i3	Gm12159	1.2307473886148967
Nr1i3	Gm14776	1.8543574606199007
Nr1i3	Bnip3	2.1140923205448043
Nr1i3	Pde6c	2.3348934975138906
Nr1i3	Hecw1	2.2575643423651943
Nr1i3	5830473C10Rik	2.9504904441583215
Nr1i3	Hrg	2.311434895417993
Nr1i3	Prodh2	2.558323179767505
Nr1i3	Atcayos	2.3895006158695016
Nr1i3	Akr1c6	1.9687332471709
Nr1i3	Pklr	2.5689028030184318
Nr1i3	Dpys	2.1449806343523212
Nr1i3	F11	1.438435890280929
Nr1i3	Nctc1	2.3377680334751503
Nr1i3	5430431A17Rik	2.2642386501003258
Nr1i3	Fras1	1.874123796089016
Nr1i3	Lair1	1.4598131398446874
Nr1i3	Kirrel3	1.315728895072212
Nr1i3	Cyp2c68	2.0205579029710607
Nr1i3	Bhmt2	2.1046417524752865
Nr1i3	Gm42031	2.2997247756077974
Nr1i3	Cyp2c37	2.324250645975437
Nr1i3	G6pc	1.9941252888461394
Nr1i3	Casr	2.2205065754609925
Nr1i3	Fbn1	1.4806639197864575
Nr1i3	Ldb3	2.3427572742380156
Nr1i3	Pex5l	1.3960097623981378
Nr1i3	Mageb18	1.3355697079837423
Nr1i3	Cyp4a32	1.6031099859635214
Nr1i3	Fbp1	1.7766720006989507
Nr1i3	Cyp4a14	1.87521204083877
Nr1i3	Egf	2.0288324799839845
Kcnh8	Sfrp1	1.0909513704098108
Kcnh8	Spta1	1.4289575902216018
Kcnh8	Oas3	1.533978800882176
Kcnh8	Hamp	1.8407250066935008
Kcnh8	Epb41l4a	1.2382320574465444
Kcnh8	Fmn1	1.4753888579261183
Kcnh8	Trf	1.2432261175245598
Kcnh8	Itgb8	1.600162873734373
Kcnh8	Dcstamp	1.5219074469603147
Kcnh8	Egr1	1.8236867832356882
Nkx2-2	Myb	2.5719478689687434
Nkx2-2	Gm3002	1.6291144315095192
Nkx2-2	Retn	2.4392405107991832
Nkx2-2	Gm34921	2.3532887007802157
Nkx2-2	Gm6980	2.599757343177496
Nkx2-2	Cadm3	2.2595200465747203
Nkx2-2	Gm20753	2.89347488627954
Nkx2-2	Gjb1	2.6196397985482482
Nkx2-2	Aadac	2.922572953305641
Nkx2-2	Afm	2.2458818740746715
Nkx2-2	Nfia	0.30549945004313006
Nkx2-2	Scand1	2.770585165738269
Nkx2-2	Agt	3.0194335836018924
Nkx2-2	CT485616.1	2.3693927290425107
Nkx2-2	Brinp2	2.391692216227387
Nkx2-2	Csmd2	2.6072880598639854
Nkx2-2	Fgf1	1.512594824314002
Nkx2-2	Mylk2	2.391716207956048
Nkx2-2	Gm11867	2.6418696909153065
Nkx2-2	Glis3	1.6323378660220023
Nkx2-2	Ffar2	2.2243456224519744
Nkx2-2	Serpina1c	2.6971604116979555
Nkx2-2	Serpina1b	2.177039064735278
Nkx2-2	Gm11884	2.0584682070681204
Nkx2-2	Bcl2	1.5289601823025825
Nkx2-2	Alk	2.352633647429092
Nkx2-2	Vwf	2.6288568841596924
Nkx2-2	Slc39a12	1.7835170338540571
Nkx2-2	Lrrk2	1.0328801226471231
Nkx2-2	Cd209b	1.9150277856269984
Nkx2-2	Itih1	2.1915628576382016
Nkx2-2	Ppp2r2b	1.5311099946940239
Nkx2-2	Gpr174	2.3156353247048096
Nkx2-2	Cblb	0.901502777402782
Nkx2-2	Cyp3a16	2.2514833589147107
Nkx2-2	Hsd17b6	2.7971553779233744
Nkx2-2	Tspan33	1.536141232171623
Nkx2-2	Ftl1-ps1	2.683745542071774
Nkx2-2	Parpbp	2.1750167626241765
Nkx2-2	Ugt1a6a	2.473289001555646
Nkx2-2	Ptprt	2.2426327464636335
Nkx2-2	Ptpro	2.055918267827357
Nkx2-2	Ptprj	1.5259296341744149
Nkx2-2	Rpap3-ps2	2.946080395904097
Nkx2-2	C8b	3.0658219976478263
Nkx2-2	Rab6b	2.771194579678286
Nkx2-2	Gm11427	2.265014610211991
Nkx2-2	Cyp21a2-ps	2.0766102232931347
Nkx2-2	Gm47847	2.502083006387441
Nkx2-2	Nkd1	1.5254092079576518
Nkx2-2	Mpp6	1.8108528212919586
Nkx2-2	Mpp7	1.8784968403427342
Nkx2-2	Gm13629	2.892524498407505
Nkx2-2	Ugt1a7c	1.863137046171154
Nkx2-2	D830026I12Rik	2.0770558576832006
Nkx2-2	Cacna1h	1.8529556372655165
Nkx2-2	Spta1	1.4398767509589705
Nkx2-2	Cacna1e	2.2447665048610923
Nkx2-2	Lmo3	2.1033457304160903
Nkx2-2	Fcer2a	2.1158823185445117
Nkx2-2	Lama5	2.314031307349359
Nkx2-2	Coro2b	1.6849730552731579
Nkx2-2	Vwc2l	2.4757706885633706
Nkx2-2	Ndrg4	2.5477572319712025
Nkx2-2	Hmgcs1	1.498588546079394
Nkx2-2	Lingo2	2.4491178611444973
Nkx2-2	Cyp2d37-ps	2.6963876502587305
Nkx2-2	Iqgap3	2.493187128097006
Nkx2-2	Gap43	2.219254097457441
Nkx2-2	Gm8237	2.275943707193949
Nkx2-2	Kctd16	2.312536669488557
Nkx2-2	Trim54	2.834574573191189
Nkx2-2	Schip1	1.6502081946306149
Nkx2-2	Sned1	1.9353309768502749
Nkx2-2	Cyp3a44	2.3108715479871225
Nkx2-2	Bub1	2.1939433522546663
Nkx2-2	Sema4g	2.21639607666599
Nkx2-2	B230334C09Rik	2.8970008663108917
Nkx2-2	Sult3a1	2.4875209117436854
Nkx2-2	Bc1	1.992366971954783
Nkx2-2	Pid1	1.4961445691375683
Nkx2-2	1810064F22Rik	1.4875934903604655
Nkx2-2	L1cam	2.09399440044571
Nkx2-2	Nr1h5	2.2456014721357316
Nkx2-2	Nr1h4	1.7310090378427496
Nkx2-2	C4bp	2.9158623615297303
Nkx2-2	Ngfr	2.8692377268777394
Nkx2-2	Gipc2	2.214706102564668
Nkx2-2	Stmn2	2.341521642883461
Nkx2-2	Gm15472	1.7125292549444282
Nkx2-2	Gm30624	2.0228499160710145
Nkx2-2	Aacs	2.061475913026819
Nkx2-2	Usp9y	2.316843769797663
Nkx2-2	Myom2	2.361659502392416
Nkx2-2	Cd300c2	1.6264897863890129
Nkx2-2	Adamts18	2.4238986887504272
Nkx2-2	Ms4a6b	1.6082929999074524
Nkx2-2	Slc17a1	2.9327781815021194
Nkx2-2	Rtn4rl2	2.654101285778844
Nkx2-2	2310016D03Rik	2.151906286941615
Nkx2-2	Gas2l3	2.2761924706357015
Nkx2-2	Gm29266	2.4702967561854554
Nkx2-2	Dach1	1.6001506350966297
Nkx2-2	Chrm2	1.6953902995161796
Nkx2-2	AC132253.9	1.5707431900310285
Nkx2-2	Tubb3	2.908850154833002
Nkx2-2	Tmem178	1.960259834020552
Nkx2-2	Flt3	1.8318317742361145
Nkx2-2	B230209E15Rik	2.6684867904440113
Nkx2-2	Upp1	2.238940034847457
Nkx2-2	Lrp1	1.6642864394483547
Nkx2-2	Scnn1b	2.1960199178153728
Nkx2-2	Slc13a1	2.2830243724736037
Nkx2-2	Lrr1	2.8703116724982856
Nkx2-2	Slc35f3	2.1230753819607973
Nkx2-2	Akr1c20	2.6818624438909042
Nkx2-2	Vsig2	2.2345015544533298
Nkx2-2	Ccnf	1.7018100810645418
Nkx2-2	Wdpcp	1.4582176995472143
Nkx2-2	Ank1	2.1813687569931988
Nkx2-2	Myoz1	2.2925719595830354
Nkx2-2	Slc22a1	2.4021721498544677
Nkx2-2	Gm49708	1.387107228314587
Nkx2-2	Slc22a4	2.22375371043052
Nkx2-2	Il31ra	1.9012186106516742
Nkx2-2	Elavl2	2.346348833717743
Nkx2-2	Pag1	1.1413000606282475
Nkx2-2	Ccr1	2.029337626447159
Nkx2-2	Spag6l	2.450489608944551
Nkx2-2	Grin2b	1.7392984555382291
Nkx2-2	B3gnt5	2.3235540904342398
Nkx2-2	Plekha4	1.6223370215291748
Nkx2-2	Kif1a	1.9681585983472978
Nkx2-2	Anks1b	1.74276920710175
Nkx2-2	Ncr1	2.374819481983458
Nkx2-2	Gal	2.246823536915789
Nkx2-2	Gm12877	3.0842111890661372
Nkx2-2	Kit	2.0126815382142134
Nkx2-2	Gpc5	1.3808772972769994
Nkx2-2	Slc8a1	1.843825007097947
Nkx2-2	Dok6	2.1405995766224963
Nkx2-2	Colec12	1.5976494260290401
Nkx2-2	Ptch1	1.8035669517834485
Nkx2-2	Basp1	1.9691557051361244
Nkx2-2	Gtdc1	1.5233609447439234
Nkx2-2	Epb41l4b	1.9964703428626294
Nkx2-2	Vcan	1.950923700512674
Nkx2-2	Cplx2	2.47686941355438
Nkx2-2	Klrk1	1.7662442720042586
Nkx2-2	Proz	2.9055604427073103
Nkx2-2	Igfbp7	1.0794879874678731
Nkx2-2	Sult2a5	2.32832929952668
Nkx2-2	1700042O10Rik	2.349206637994958
Nkx2-2	Mctp1	1.6429880877426344
Nkx2-2	Igfbp1	2.2308732020454802
Nkx2-2	Hcrtr2	2.4390535697992144
Nkx2-2	St3gal4	1.2849653300572728
Nkx2-2	Scn4a	2.505952347960657
Nkx2-2	Sept11	1.5348050428209152
Nkx2-2	Lars2	0.9150443602023213
Nkx2-2	Eva1c	1.8929040662294412
Nkx2-2	Gm5431	2.165279352917115
Nkx2-2	Synpo2l	2.912062127578163
Nkx2-2	Stxbp6	1.7308531525137987
Nkx2-2	Gm31641	2.582325653057063
Nkx2-2	Clec9a	1.8306235914855762
Nkx2-2	Gm4117	1.840207508273056
Nkx2-2	Gata4	1.75965911561532
Nkx2-2	Fxyd2	2.205006295134937
Nkx2-2	Pdgfd	1.0769768907777166
Nkx2-2	Sox11	2.7876023131304724
Nkx2-2	Gm19951	1.9838213147389467
Nkx2-2	Gm6325	2.2620800917486554
Nkx2-2	Kcnd3	1.2327585409181143
Nkx2-2	Cyp7b1	1.6743156897872469
Nkx2-2	Slc25a21	1.9800808398950718
Nkx2-2	Pax3	2.8137560777628043
Nkx2-2	F2	2.8235469465526357
Nkx2-2	Pik3r1	1.1085720311219731
Nkx2-2	Pcx	1.0687559076526902
Nkx2-2	Gm36041	2.3323643266541993
Nkx2-2	Fmo3	2.555770695377504
Nkx2-2	Ssu2	1.7840846902371679
Nkx2-2	Gm16083	1.5338457111740285
Nkx2-2	Mitf	1.5160866812195284
Nkx2-2	Grb10	0.7586688131555972
Nkx2-2	Cdh9	2.135330464241635
Nkx2-2	Gm45881	2.052669942372738
Nkx2-2	Gria1	2.3166147225340907
Nkx2-2	Setbp1	1.41207482596508
Nkx2-2	Itga8	1.4683927739426093
Nkx2-2	Itga6	1.2641672493911464
Nkx2-2	Itga9	1.0701514326083545
Nkx2-2	Mafb	2.1170801421016012
Nkx2-2	Slc1a3	1.0927184285271014
Nkx2-2	Man1a	1.2663944631182602
Nkx2-2	Efcab11	1.6782597229504947
Nkx2-2	Cers6	1.3212419048956754
Nkx2-2	Itgb6	2.313232889570229
Nkx2-2	Arhgap20	2.4985481388212682
Nkx2-2	Arhgap28	1.433441772402304
Nkx2-2	Cyp3a63-ps	2.2619688715982784
Nkx2-2	Bcas1	2.8262090317411106
Nkx2-2	Kcnk6	2.167560041438157
Nkx2-2	Sgca	3.1434018889928765
Nkx2-2	H2-DMb1	2.133056855684771
Nkx2-2	P2rx1	1.7824648853275562
Nkx2-2	Sorl1	2.019570063348425
Nkx2-2	Dcstamp	2.365111064989487
Nkx2-2	Mest	2.0185974836795895
Nkx2-2	Oas1a	2.067713306414336
Nkx2-2	Gm8013	2.1929346068798665
Nkx2-2	Tmem26	1.4554462311457605
Nkx2-2	Il15	1.4965029547750497
Nkx2-2	Tg	2.1931371561176904
Nkx2-2	Plagl1	2.1005404528705514
Nkx2-2	Gm45455	1.9890621664740689
Nkx2-2	Slc43a1	2.1575285788046417
Nkx2-2	Lrrc32	2.0862212693520394
Nkx2-2	Dpysl5	2.487722336475727
Nkx2-2	Fendrr	2.298052914813249
Nkx2-2	Tjp1	1.3723202930586407
Nkx2-2	9530036O11Rik	2.0662660248879057
Nkx2-2	Pcdhgb2	1.5637624673038406
Nkx2-2	Gm40645	2.2387700267446697
Nkx2-2	Slc6a20a	2.1284081319413737
Nkx2-2	Spata13	1.0876459525711395
Nkx2-2	Cdk5rap1	2.4715369858836294
Nkx2-2	Cytip	1.6683442288830586
Nkx2-2	Pde6c	2.2303175302599456
Nkx2-2	Pcdhgb1	1.7194527362459846
Nkx2-2	Pcdhga5	1.3223667903581626
Nkx2-2	Pcdhga1	1.5711341580520353
Nkx2-2	Dnah8	2.3680767315299174
Nkx2-2	Pcdhga3	1.7380129777020379
Nkx2-2	Pcdhga4	1.8437871126505705
Nkx2-2	A430048G15Rik	1.9928692069134675
Nkx2-2	Spi1	1.6037239774318959
Nkx2-2	Prkd1	1.398183307274019
Nkx2-2	Prkd2	1.6152469691594717
Nkx2-2	Sv2c	1.650886927332202
Nkx2-2	Hecw1	2.5083064967993947
Nkx2-2	Pkib	2.1491272651334743
Nkx2-2	A830012C17Rik	1.7099203524935547
Nkx2-2	Atcayos	2.3728074483745245
Nkx2-2	Adcy4	1.7752642020996827
Nkx2-2	Adcy2	1.6776465037020154
Nkx2-2	Adcy5	2.0874694553357616
Nkx2-2	Myzap	1.6187242701234767
Nkx2-2	Haspin	2.7754124405050984
Nkx2-2	Ankfn1	2.2221844866521767
Nkx2-2	P2ry10	2.283617868054263
Nkx2-2	Nefm	2.5854009254435826
Nkx2-2	Hsd3b6	2.034403163309637
Nkx2-2	Tgtp2	2.2673076488697843
Nkx2-2	Ecel1	2.0953590988012243
Nkx2-2	Rergl	2.9521740705970227
Nkx2-2	Gm21541	2.0135937082756934
Nkx2-2	Slc15a5	2.695284875934496
Nkx2-2	Filip1l	1.193944054999684
Nkx2-2	Slc5a12	2.1859062627161867
Nkx2-2	Il1rl2	2.0505958543880034
Nkx2-2	Il1rl1	2.022839316439793
Nkx2-2	Zmiz1	0.6464136312696906
Nkx2-2	Nctc1	2.342325993515336
Nkx2-2	Hbb-bt	2.1335356288034655
Nkx2-2	C130050O18Rik	2.1642791704802944
Nkx2-2	Nrgn	3.0097323124113586
Nkx2-2	2010109I03Rik	1.582701402154962
Nkx2-2	Cntnap2	2.2360033312708234
Nkx2-2	Gm2245	2.367920275496799
Nkx2-2	Cntnap5b	1.993566328387704
Nkx2-2	Gm12688	2.364449690122258
Nkx2-2	Myo7a	1.6748325402807493
Nkx2-2	Pcdha1	2.0339517443893005
Nkx2-2	Pcdha3	2.1611067286283445
Nkx2-2	Msr1	1.6800969603394593
